id,title,type,genres,averageRating,numVotes,releaseYear,idjw
tt0027977,Modern Times,movie,"Comedy, Drama, Romance",8.5,272949.0,1936.0,tm118404
tt0080678,The Elephant Man,movie,"Biography, Drama",8.2,272890.0,1980.0,tm96620
tt0045152,Singin' in the Rain,movie,"Comedy, Musical, Romance",8.3,272671.0,1952.0,tm60665
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,movie,"Adventure, Drama, Fantasy",5.6,272335.0,2012.0,tm33564
tt0844471,Cloudy with a Chance of Meatballs,movie,"Adventure, Animation, Comedy",6.9,272193.0,2009.0,tm150260
tt1386703,Total Recall,movie,"Action, Adventure, Sci-Fi",6.2,272058.0,2012.0,tm74848
tt1959490,Noah,movie,"Action, Adventure, Drama",5.8,271865.0,2014.0,tm145876
tt0479884,Crank,movie,"Action, Crime, Thriller",6.9,271297.0,2006.0,tm28557
tt1051906,The Invisible Man,movie,"Drama, Horror, Mystery",7.1,271248.0,2020.0,tm475412
tt1325004,The Twilight Saga: Eclipse,movie,"Action, Adventure, Drama",5.1,270955.0,2010.0,tm96958
tt0824747,Changeling,movie,"Biography, Crime, Drama",7.7,270786.0,2008.0,tm62219
tt1032755,RocknRolla,movie,"Action, Crime, Thriller",7.2,270734.0,2008.0,tm37948
tt0765443,Eastern Promises,movie,"Crime, Drama, Thriller",7.6,270619.0,2007.0,tm78247
tt1706593,Chronicle,movie,"Adventure, Drama, Sci-Fi",7.0,270542.0,2012.0,tm56305
tt2935510,Ad Astra,movie,"Adventure, Drama, Mystery",6.5,270392.0,2019.0,tm266641
tt0092890,Dirty Dancing,movie,"Drama, Music, Romance",7.1,269458.0,1987.0,tm20356
tt1832382,A Separation,movie,Drama,8.3,269312.0,2011.0,tm169496
tt1601913,The Grey,movie,"Action, Adventure, Drama",6.7,269138.0,2011.0,tm167386
tt6718170,The Super Mario Bros. Movie,movie,"Adventure, Animation, Comedy",7.0,268941.0,2023.0,tm523630
tt1798684,Southpaw,movie,"Action, Drama, Sport",7.3,268780.0,2015.0,tm139844
tt0057115,The Great Escape,movie,"Adventure, Drama, Thriller",8.2,268749.0,1963.0,tm30821
tt0976051,The Reader,movie,"Drama, Mystery, Romance",7.6,268638.0,2008.0,tm54001
tt3079380,Spy,movie,"Action, Comedy",7.0,268031.0,2015.0,tm135759
tt0245712,Amores Perros,movie,"Drama, Thriller",8.0,267854.0,2000.0,tm24271
tt0120660,Enemy of the State,movie,"Action, Thriller",7.3,267851.0,1998.0,tm46927
tt5442430,Life,movie,"Horror, Sci-Fi, Thriller",6.6,267809.0,2017.0,tm244205
tt3281548,Little Women,movie,"Drama, Romance",7.8,267306.0,2019.0,tm424851
tt2126355,San Andreas,movie,"Action, Adventure, Thriller",6.1,267296.0,2015.0,tm138310
tt1148204,Orphan,movie,"Horror, Mystery, Thriller",7.0,267289.0,2009.0,tm139526
tt0250494,Legally Blonde,movie,"Comedy, Romance",6.5,267268.0,2001.0,tm53144
tt0107818,Philadelphia,movie,Drama,7.7,266839.0,1993.0,tm188809
tt0985699,Valkyrie,movie,"Drama, History, Thriller",7.1,266678.0,2008.0,tm46993
tt0825232,The Bucket List,movie,"Adventure, Comedy, Drama",7.3,266237.0,2007.0,tm74780
tt0118655,Austin Powers: International Man of Mystery,movie,"Adventure, Comedy",7.0,266025.0,1997.0,tm192200
tt2582782,Hell or High Water,movie,"Crime, Drama, Thriller",7.6,265539.0,2016.0,tm243100
tt2704998,Game Night,movie,"Action, Adventure, Comedy",6.9,265480.0,2018.0,tm312967
tt1211956,Escape Plan,movie,"Action, Thriller",6.7,264986.0,2013.0,tm183560
tt0486822,Disturbia,movie,"Crime, Drama, Mystery",6.8,264938.0,2007.0,tm76196
tt1179904,Paranormal Activity,movie,"Horror, Mystery",6.3,264919.0,2007.0,tm156213
tt2660888,Star Trek Beyond,movie,"Action, Adventure, Sci-Fi",7.0,264824.0,2016.0,tm122828
tt0399146,A History of Violence,movie,"Action, Crime, Drama",7.4,264530.0,2005.0,tm186000
tt4630562,The Fate of the Furious,movie,"Action, Crime, Thriller",6.6,264430.0,2017.0,tm207115
tt2908446,Insurgent,movie,"Action, Adventure, Sci-Fi",6.2,264274.0,2015.0,tm140988
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,movie,"Adventure, Drama, Fantasy",4.9,263528.0,2011.0,tm177669
tt0052618,Ben-Hur,movie,"Adventure, Drama",8.1,263501.0,1959.0,tm42704
tt1243957,The Tourist,movie,"Action, Thriller",6.0,263396.0,2010.0,tm101347
tt0898367,The Road,movie,"Drama, Thriller",7.2,263302.0,2009.0,tm137940
tt1440129,Battleship,movie,"Action, Adventure, Sci-Fi",5.8,263271.0,2012.0,tm72140
tt0335345,The Passion of the Christ,movie,Drama,7.3,263179.0,2004.0,tm81482
tt0116483,Happy Gilmore,movie,"Comedy, Sport",7.0,263157.0,1996.0,tm106462
tt0112697,Clueless,movie,"Comedy, Romance",6.9,263074.0,1995.0,tm16284
tt1189340,The Lincoln Lawyer,movie,"Crime, Drama, Mystery",7.3,262317.0,2011.0,tm161952
tt0914798,The Boy in the Striped Pajamas,movie,"Drama, War",7.7,262190.0,2008.0,tm28559
tt0108550,What's Eating Gilbert Grape,movie,Drama,7.7,262025.0,1993.0,tm186631
tt0087363,Gremlins,movie,"Comedy, Fantasy, Horror",7.3,262015.0,1984.0,tm173440
tt1436562,Rio,movie,"Adventure, Animation, Comedy",6.9,261489.0,2011.0,tm176113
tt0465234,National Treasure: Book of Secrets,movie,"Action, Adventure, Mystery",6.5,261377.0,2007.0,tm79327
tt0134119,The Talented Mr. Ripley,movie,"Crime, Drama, Thriller",7.4,261315.0,1999.0,tm43808
tt0259324,Ghost Rider,movie,"Action, Fantasy, Thriller",5.3,261215.0,2007.0,tm81619
tt0163978,The Beach,movie,"Adventure, Drama, Romance",6.6,261183.0,2000.0,tm24188
tt0117381,Primal Fear,movie,"Crime, Drama, Mystery",7.7,261017.0,1996.0,tm106239
tt2321549,The Babadook,movie,"Drama, Horror, Mystery",6.8,260779.0,2014.0,tm144325
tt1731141,Ender's Game,movie,"Action, Adventure, Sci-Fi",6.6,260487.0,2013.0,tm175870
tt0110632,Natural Born Killers,movie,"Crime, Romance",7.2,260277.0,1994.0,tm116488
tt0435625,The Descent,movie,"Adventure, Horror, Thriller",7.2,260181.0,2005.0,tm163646
tt2906216,Dungeons & Dragons: Honor Among Thieves,movie,"Action, Adventure, Comedy",7.2,260140.0,2023.0,tm363803
tt0479952,Madagascar: Escape 2 Africa,movie,"Adventure, Animation, Comedy",6.6,259873.0,2008.0,tm31247
tt3741834,Lion,movie,"Biography, Drama",8.0,259578.0,2016.0,tm205254
tt5109784,Mother!,movie,"Drama, Horror, Mystery",6.6,259442.0,2017.0,tm236708
tt0120855,Tarzan,movie,"Adventure, Animation, Comedy",7.3,259244.0,1999.0,tm44033
tt0134847,Pitch Black,movie,"Horror, Sci-Fi, Thriller",7.0,259244.0,2000.0,tm24610
tt0087538,The Karate Kid,movie,"Action, Drama, Family",7.3,259063.0,1984.0,tm102403
tt0183505,"Me, Myself & Irene",movie,Comedy,6.6,258874.0,2000.0,tm25239
tt1212450,Lawless,movie,"Biography, Crime, Drama",7.2,258722.0,2012.0,tm57426
tt1649418,The Gray Man,movie,"Action, Mystery, Thriller",6.5,258234.0,2022.0,tm1080445
tt0338348,The Polar Express,movie,"Adventure, Animation, Family",6.6,257482.0,2004.0,tm78713
tt0144117,The Boondock Saints,movie,"Action, Crime, Thriller",7.6,257243.0,1999.0,tm37943
tt0978764,Sucker Punch,movie,"Action, Adventure, Fantasy",6.1,257050.0,2011.0,tm176356
tt5034838,Godzilla vs. Kong,movie,"Action, Sci-Fi, Thriller",6.3,256999.0,2021.0,tm239926
tt1033575,The Descendants,movie,"Comedy, Drama",7.3,256309.0,2011.0,tm176744
tt0145660,Austin Powers: The Spy Who Shagged Me,movie,"Action, Adventure, Comedy",6.7,256284.0,1999.0,tm55316
tt0103874,Dracula,movie,"Fantasy, Horror, Romance",7.4,256056.0,1992.0,tm125008
tt0448011,Knowing,movie,"Mystery, Sci-Fi, Thriller",6.2,256011.0,2009.0,tm156145
tt1649419,The Impossible,movie,"Drama, History, Thriller",7.5,255900.0,2012.0,tm29566
tt1959563,The Hitman's Bodyguard,movie,"Action, Comedy, Crime",6.9,255745.0,2017.0,tm266684
tt0098635,When Harry Met Sally...,movie,"Comedy, Drama, Romance",7.7,255565.0,1989.0,tm138875
tt0123755,Cube,movie,"Horror, Mystery, Sci-Fi",7.1,255412.0,1997.0,tm190941
tt0414993,The Fountain,movie,"Drama, Mystery, Romance",7.1,253430.0,2006.0,tm30245
tt5580036,"I, Tonya",movie,"Biography, Comedy, Drama",7.5,253289.0,2017.0,tm244376
tt1289401,Ghostbusters,movie,"Action, Comedy, Fantasy",6.8,253230.0,2016.0,tm197031
tt0384537,Silent Hill,movie,"Horror, Mystery",6.5,252759.0,2006.0,tm37068
tt1424381,Predators,movie,"Action, Adventure, Sci-Fi",6.4,252682.0,2010.0,tm92692
tt0108399,True Romance,movie,"Crime, Drama, Romance",7.9,252464.0,1993.0,tm186403
tt5164214,Ocean's Eight,movie,"Action, Comedy, Crime",6.3,252394.0,2018.0,tm266647
tt0116996,Mars Attacks!,movie,"Comedy, Sci-Fi",6.4,252262.0,1996.0,tm110012
tt0485947,Mr. Nobody,movie,"Drama, Fantasy, Romance",7.7,252227.0,2009.0,tm147127
tt0117509,Romeo + Juliet,movie,"Drama, Romance",6.7,252179.0,1996.0,tm109186
tt0265208,The Girl Next Door,movie,"Comedy, Drama, Romance",6.7,252021.0,2004.0,tm85811
tt2184339,The Purge,movie,"Horror, Sci-Fi, Thriller",5.8,251491.0,2013.0,tm176329
tt2229499,Don Jon,movie,"Comedy, Drama, Romance",6.5,251399.0,2013.0,tm175616
tt0462499,Rambo,movie,"Action, Thriller",7.0,251237.0,2008.0,tm29737
tt10954600,Ant-Man and the Wasp: Quantumania,movie,"Action, Adventure, Comedy",6.0,251129.0,2023.0,tm1031694
tt3704428,Elvis,movie,"Biography, Drama, Music",7.3,250824.0,2022.0,tm823717
tt0302886,Old School,movie,Comedy,7.0,250602.0,2003.0,tm150112
tt0299658,Chicago,movie,"Comedy, Crime, Musical",7.2,250301.0,2002.0,tm119082
tt4196776,Jason Bourne,movie,"Action, Thriller",6.6,250275.0,2016.0,tm202383
tt0094737,Big,movie,"Comedy, Drama, Fantasy",7.3,250193.0,1988.0,tm54681
tt1411238,No Strings Attached,movie,"Comedy, Romance",6.2,250075.0,2011.0,tm183892
tt1588173,Warm Bodies,movie,"Comedy, Horror, Romance",6.8,250065.0,2013.0,tm186180
tt0315733,21 Grams,movie,"Crime, Drama, Thriller",7.6,250024.0,2003.0,tm138053
tt0100157,Misery,movie,"Drama, Thriller",7.8,249976.0,1990.0,tm150976
tt1464540,I Am Number Four,movie,"Action, Adventure, Sci-Fi",6.1,249921.0,2011.0,tm179890
tt0266915,Rush Hour 2,movie,"Action, Comedy, Crime",6.7,249904.0,2001.0,tm37245
tt0983193,The Adventures of Tintin,movie,"Action, Adventure, Animation",7.3,249257.0,2011.0,tm158112
tt11866324,Prey,movie,"Action, Adventure, Horror",7.1,249131.0,2022.0,tm1150382
tt0043014,Sunset Boulevard,movie,"Drama, Film-Noir",8.4,248927.0,1950.0,tm65789
tt1210819,The Lone Ranger,movie,"Action, Adventure, Drama",6.4,248880.0,2013.0,tm176445
tt0032553,The Great Dictator,movie,"Comedy, Drama, War",8.4,248838.0,1940.0,tm72527
tt0063522,Rosemary's Baby,movie,"Drama, Horror",8.0,248377.0,1968.0,tm12409
tt6806448,Fast & Furious Presents: Hobbs & Shaw,movie,"Action, Adventure, Thriller",6.5,248252.0,2019.0,tm360631
tt18412256,Alien: Romulus,movie,"Horror, Sci-Fi, Thriller",7.1,248082.0,2024.0,tm1349473
tt0099653,Ghost,movie,"Drama, Fantasy, Romance",7.1,247901.0,1990.0,tm148145
tt2637276,Ted 2,movie,Comedy,6.3,247836.0,2015.0,tm136211
tt0296572,The Chronicles of Riddick,movie,"Action, Adventure, Sci-Fi",6.6,247743.0,2004.0,tm86836
tt5083738,The Favourite,movie,"Biography, Comedy, Drama",7.5,247648.0,2018.0,tm232803
tt0374900,Napoleon Dynamite,movie,Comedy,7.0,247394.0,2004.0,tm83018
tt0408306,Munich,movie,"Drama, History, Thriller",7.5,247237.0,2005.0,tm174540
tt0311113,Master and Commander: The Far Side of the World,movie,"Action, Adventure, Drama",7.5,246739.0,2003.0,tm144250
tt2463208,The Adam Project,movie,"Action, Adventure, Comedy",6.7,246617.0,2022.0,tm1082564
tt13833688,The Whale,movie,Drama,7.6,246462.0,2022.0,tm1241748
tt1636826,Project X,movie,Comedy,6.7,245831.0,2012.0,tm68272
tt0430922,Role Models,movie,Comedy,6.8,245701.0,2008.0,tm28103
tt0758774,Body of Lies,movie,"Action, Drama, Thriller",7.0,245264.0,2008.0,tm36188
tt0117665,Sleepers,movie,"Crime, Drama, Thriller",7.5,245246.0,1996.0,tm104924
tt0187738,Blade II,movie,"Action, Horror, Sci-Fi",6.7,244903.0,2002.0,tm119111
tt1234721,RoboCop,movie,"Action, Crime, Sci-Fi",6.1,244801.0,2014.0,tm147429
tt0129167,The Iron Giant,movie,"Action, Adventure, Animation",8.1,244785.0,1999.0,tm46715
tt17351924,Saltburn,movie,"Drama, Thriller",7.0,244630.0,2023.0,tm1349029
tt0376541,Closer,movie,"Drama, Romance",7.1,244450.0,2004.0,tm88738
tt0117998,Twister,movie,"Action, Adventure, Thriller",6.6,244284.0,1996.0,tm108242
tt1599348,Safe House,movie,"Action, Thriller",6.7,244171.0,2012.0,tm56098
tt0058461,A Fistful of Dollars,movie,"Drama, Western",7.9,244082.0,1964.0,tm184666
tt0373469,Kiss Kiss Bang Bang,movie,"Comedy, Crime, Mystery",7.5,244033.0,2005.0,tm178675
tt0083987,Gandhi,movie,"Biography, Drama, History",8.0,244023.0,1982.0,tm57354
tt3553976,Captain Fantastic,movie,"Comedy, Drama",7.8,243914.0,2016.0,tm239721
tt2334879,White House Down,movie,"Action, Drama, Thriller",6.3,243611.0,2013.0,tm163262
tt2209764,Transcendence,movie,"Drama, Sci-Fi, Thriller",6.2,243101.0,2014.0,tm155068
tt0142342,Big Daddy,movie,"Comedy, Drama",6.4,243075.0,1999.0,tm53991
tt0083907,The Evil Dead,movie,Horror,7.4,242611.0,1981.0,tm124924
tt0481499,The Croods,movie,"Adventure, Animation, Comedy",7.1,242570.0,2013.0,tm178627
tt2883512,Chef,movie,"Adventure, Comedy, Drama",7.3,242291.0,2014.0,tm155628
tt0112281,Ace Ventura: When Nature Calls,movie,"Adventure, Comedy, Crime",6.4,242039.0,1995.0,tm14189
tt0050212,The Bridge on the River Kwai,movie,"Adventure, Drama, War",8.1,241941.0,1957.0,tm122617
tt0353969,Memories of Murder,movie,"Crime, Drama, Mystery",8.1,241365.0,2003.0,tm136288
tt9777666,The Tomorrow War,movie,"Action, Adventure, Drama",6.6,241126.0,2021.0,tm463130
tt0420223,Stranger Than Fiction,movie,"Comedy, Drama, Fantasy",7.5,240912.0,2006.0,tm20249
tt1972591,King Arthur: Legend of the Sword,movie,"Action, Adventure, Drama",6.7,240569.0,2017.0,tm120073
tt0210945,Remember the Titans,movie,"Biography, Comedy, Drama",7.8,240517.0,2000.0,tm19613
tt0079817,Rocky II,movie,"Drama, Sport",7.3,240354.0,1979.0,tm69975
tt0106519,Carlito's Way,movie,"Crime, Drama, Thriller",7.9,240346.0,1993.0,tm189954
tt2719848,Everest,movie,"Adventure, Biography, Drama",7.1,240317.0,2015.0,tm139426
tt0212346,Miss Congeniality,movie,"Action, Comedy, Crime",6.3,240195.0,2000.0,tm27388
tt17279496,Civil War,movie,"Action, Thriller",7.0,239608.0,2024.0,tm1415113
tt0397892,Bolt,movie,"Adventure, Animation, Comedy",6.8,238962.0,2008.0,tm35821
tt0138097,Shakespeare in Love,movie,"Comedy, Drama, History",7.1,238873.0,1998.0,tm53682
tt9218128,Gladiator II,movie,"Action, Adventure, Drama",6.5,238862.0,2024.0,tm1314896
tt1220719,Ip Man,movie,"Action, Biography, Drama",8.0,238553.0,2008.0,tm30205
tt0079501,Mad Max,movie,"Action, Adventure, Sci-Fi",6.8,238537.0,1979.0,tm74688
tt0133152,Planet of the Apes,movie,"Action, Adventure, Sci-Fi",5.7,238052.0,2001.0,tm12233
tt0128853,You've Got Mail,movie,"Comedy, Drama, Romance",6.7,237852.0,1998.0,tm56574
tt0120917,The Emperor's New Groove,movie,"Adventure, Animation, Comedy",7.4,237694.0,2000.0,tm26792
tt0409847,Cowboys & Aliens,movie,"Action, Drama, Sci-Fi",6.0,237459.0,2011.0,tm186247
tt2404435,The Magnificent Seven,movie,"Action, Adventure, Drama",6.9,237358.0,2016.0,tm205009
tt0479143,Rocky Balboa,movie,"Drama, Sport",7.1,237356.0,2006.0,tm36060
tt0067992,Willy Wonka & the Chocolate Factory,movie,"Adventure, Comedy, Family",7.8,237116.0,1971.0,tm15070
tt0109445,Clerks,movie,Comedy,7.7,236864.0,1994.0,tm118907
tt1142988,The Ugly Truth,movie,"Comedy, Romance",6.4,236600.0,2009.0,tm151385
tt1216475,Cars 2,movie,"Adventure, Animation, Comedy",6.2,236545.0,2011.0,tm171776
tt0287978,Daredevil,movie,"Action, Crime, Drama",5.3,236199.0,2003.0,tm139142
tt0758752,Love & Other Drugs,movie,"Comedy, Drama, Romance",6.7,236185.0,2010.0,tm104892
tt1980209,Pain & Gain,movie,"Action, Biography, Comedy",6.4,236015.0,2013.0,tm170652
tt0089927,Rocky IV,movie,"Drama, Sport",6.9,235691.0,1985.0,tm131198
tt1124035,The Ides of March,movie,"Drama, Thriller",7.1,235489.0,2011.0,tm178333
tt0892791,Shrek Forever After,movie,"Adventure, Animation, Comedy",6.3,235476.0,2010.0,tm109137
tt0305224,Anger Management,movie,Comedy,6.3,235115.0,2003.0,tm129228
tt1667889,Ice Age: Continental Drift,movie,"Adventure, Animation, Comedy",6.5,234862.0,2012.0,tm57906
tt0097958,National Lampoon's Christmas Vacation,movie,Comedy,7.5,234850.0,1989.0,tm147710
tt0246460,Die Another Day,movie,"Action, Adventure, Thriller",6.1,234663.0,2002.0,tm108615
tt1365519,Tomb Raider,movie,"Action, Adventure, Fantasy",6.3,234495.0,2018.0,tm244150
tt0120655,Dogma,movie,"Adventure, Comedy, Drama",7.3,234416.0,1999.0,tm52107
tt1219827,Ghost in the Shell,movie,"Action, Crime, Drama",6.3,234386.0,2017.0,tm196674
tt0356150,EuroTrip,movie,Comedy,6.6,234379.0,2004.0,tm87600
tt0195685,Erin Brockovich,movie,"Biography, Drama",7.5,234302.0,2000.0,tm18936
tt0416320,Match Point,movie,"Drama, Romance, Thriller",7.6,233761.0,2005.0,tm164273
tt7846844,Enola Holmes,movie,"Adventure, Crime, Drama",6.6,233534.0,2020.0,tm911973
tt0097428,Ghostbusters II,movie,"Action, Comedy, Fantasy",6.6,233487.0,1989.0,tm143826
tt0337563,13 Going on 30,movie,"Comedy, Fantasy, Romance",6.3,233466.0,2004.0,tm1320
tt1139797,Let the Right One In,movie,"Drama, Fantasy, Horror",7.8,233414.0,2008.0,tm32075
tt0425061,Get Smart,movie,"Action, Adventure, Comedy",6.5,233360.0,2008.0,tm45454
tt4513678,Ghostbusters: Afterlife,movie,"Adventure, Comedy, Fantasy",7.0,233146.0,2021.0,tm453762
tt0499448,The Chronicles of Narnia: Prince Caspian,movie,"Action, Adventure, Family",6.5,232922.0,2008.0,tm54852
tt0439572,The Flash,movie,"Action, Adventure, Fantasy",6.6,232848.0,2023.0,tm565
tt1305806,The Secret in Their Eyes,movie,"Drama, Mystery, Romance",8.2,232767.0,2009.0,tm151065
tt0427944,Thank You for Smoking,movie,"Comedy, Drama",7.5,232585.0,2005.0,tm171738
tt0094898,Coming to America,movie,"Comedy, Romance",7.1,232511.0,1988.0,tm53756
tt0064115,Butch Cassidy and the Sundance Kid,movie,"Biography, Crime, Drama",8.0,232214.0,1969.0,tm192501
tt0103772,Basic Instinct,movie,"Drama, Mystery, Thriller",7.1,232117.0,1992.0,tm123418
tt1272878,2 Guns,movie,"Action, Comedy, Thriller",6.7,232109.0,2013.0,tm167384
tt0090756,Blue Velvet,movie,"Crime, Drama, Mystery",7.7,232080.0,1986.0,tm122851
tt5606664,Doctor Sleep,movie,"Drama, Fantasy, Horror",7.3,231611.0,2019.0,tm415918
tt4555426,Darkest Hour,movie,"Biography, Drama, History",7.4,231397.0,2017.0,tm244220
tt0207201,What Women Want,movie,"Comedy, Fantasy, Romance",6.5,231008.0,2000.0,tm24462
tt0029583,Snow White and the Seven Dwarfs,movie,"Adventure, Animation, Family",7.6,230652.0,1937.0,tm67803
tt0959337,Revolutionary Road,movie,"Drama, Romance",7.3,230359.0,2008.0,tm27526
tt12747748,Leave the World Behind,movie,"Drama, Mystery, Thriller",6.4,229856.0,2023.0,tm1299129
tt1605630,American Reunion,movie,Comedy,6.7,229215.0,2012.0,tm33316
tt0295178,Austin Powers in Goldmember,movie,"Action, Adventure, Comedy",6.2,228980.0,2002.0,tm105629
tt1077258,Planet Terror,movie,"Action, Comedy, Horror",7.0,228715.0,2007.0,tm75014
tt3011894,Wild Tales,movie,"Comedy, Drama, Thriller",8.1,228572.0,2014.0,tm146788
tt1255953,Incendies,movie,"Drama, Mystery, War",8.3,227797.0,2010.0,tm93739
tt2709768,The Secret Life of Pets,movie,"Adventure, Animation, Comedy",6.5,227411.0,2016.0,tm203765
tt0488120,Fracture,movie,"Crime, Drama, Thriller",7.2,227201.0,2007.0,tm76926
tt1398426,Straight Outta Compton,movie,"Biography, Drama, History",7.8,227125.0,2015.0,tm135768
tt1132620,The Girl with the Dragon Tattoo,movie,"Crime, Drama, Mystery",7.8,226899.0,2009.0,tm143969
tt2316411,Enemy,movie,"Drama, Mystery, Thriller",6.9,226895.0,2013.0,tm175820
tt0281358,A Walk to Remember,movie,"Drama, Romance",7.3,226875.0,2002.0,tm112972
tt0101540,Cape Fear,movie,"Crime, Thriller",7.3,226845.0,1991.0,tm9008
tt7144666,The Black Phone,movie,"Horror, Mystery, Thriller",6.9,226597.0,2021.0,tm1038333
tt0339291,A Series of Unfortunate Events,movie,"Adventure, Comedy, Family",6.8,226501.0,2004.0,tm83736
tt0333766,Garden State,movie,"Comedy, Drama, Romance",7.4,226474.0,2004.0,tm83260
tt1489889,Central Intelligence,movie,"Action, Comedy, Crime",6.3,226355.0,2016.0,tm206707
tt1321870,Gangster Squad,movie,"Action, Crime, Drama",6.7,226156.0,2013.0,tm172786
tt0050825,Paths of Glory,movie,"Drama, War",8.4,226054.0,1957.0,tm122436
tt0096438,Who Framed Roger Rabbit,movie,"Adventure, Animation, Comedy",7.7,225814.0,1988.0,tm49092
tt5074352,Dangal,movie,"Action, Biography, Drama",8.3,225762.0,2016.0,tm245671
tt0075860,Close Encounters of the Third Kind,movie,"Drama, Sci-Fi",7.6,225454.0,1977.0,tm97234
tt1291150,Teenage Mutant Ninja Turtles,movie,"Action, Adventure, Comedy",5.8,225438.0,2014.0,tm145849
tt0275847,Lilo & Stitch,movie,"Adventure, Animation, Comedy",7.3,225347.0,2002.0,tm114448
tt0146316,Lara Croft: Tomb Raider,movie,"Action, Adventure, Fantasy",5.8,225218.0,2001.0,tm39452
tt0181865,Traffic,movie,"Crime, Drama, Thriller",7.5,225115.0,2000.0,tm21809
tt9620292,Promising Young Woman,movie,"Crime, Drama, Mystery",7.5,224849.0,2020.0,tm486890
tt0974661,17 Again,movie,"Comedy, Drama, Fantasy",6.4,224822.0,2009.0,tm150977
tt11083552,Wrath of Man,movie,"Action, Crime, Thriller",7.1,224822.0,2021.0,tm853917
tt1127180,Drag Me to Hell,movie,Horror,6.6,224429.0,2009.0,tm141672
tt1899353,The Raid: Redemption,movie,"Action, Crime, Thriller",7.6,224374.0,2011.0,tm163491
tt0086960,Beverly Hills Cop,movie,"Action, Comedy, Crime",7.4,224139.0,1984.0,tm172251
tt0452608,Death Race,movie,"Action, Sci-Fi, Thriller",6.4,224091.0,2008.0,tm54626
tt0461770,Enchanted,movie,"Adventure, Animation, Comedy",7.1,224027.0,2007.0,tm84668
tt0838221,The Darjeeling Limited,movie,"Adventure, Comedy, Drama",7.2,223959.0,2007.0,tm79129
tt0370263,Alien vs. Predator,movie,"Action, Adventure, Horror",5.7,223686.0,2004.0,tm86997
tt0328828,American Wedding,movie,Comedy,6.3,223407.0,2003.0,tm142967
tt8041270,Jurassic World: Dominion,movie,"Action, Adventure, Sci-Fi",5.6,223318.0,2022.0,tm374451
tt1684562,The Fall Guy,movie,"Action, Comedy, Drama",6.8,223051.0,2024.0,tm1248166
tt0099810,The Hunt for Red October,movie,"Action, Adventure, Thriller",7.5,222895.0,1990.0,tm160644
tt6499752,Upgrade,movie,"Action, Sci-Fi, Thriller",7.5,222781.0,2018.0,tm369243
tt0120082,Scream 2,movie,"Horror, Mystery",6.3,222768.0,1997.0,tm192490
tt0109506,The Crow,movie,"Action, Crime, Drama",7.5,222620.0,1994.0,tm117760
tt0949731,The Happening,movie,"Adventure, Drama, Sci-Fi",5.0,222595.0,2008.0,tm30505
tt0117705,Space Jam,movie,"Adventure, Animation, Comedy",6.5,222529.0,1996.0,tm112659
tt0431308,P.S. I Love You,movie,"Comedy, Drama, Romance",7.0,222337.0,2007.0,tm83139
tt1428538,Hansel & Gretel: Witch Hunters,movie,"Action, Fantasy, Horror",6.1,222181.0,2013.0,tm166714
tt0080455,The Blues Brothers,movie,"Adventure, Comedy, Crime",7.9,222025.0,1980.0,tm99769
tt1155056,"I Love You, Man",movie,"Comedy, Romance",7.0,221761.0,2009.0,tm145035
tt2234155,The Internship,movie,Comedy,6.3,221341.0,2013.0,tm180058
tt0870154,Jungle Cruise,movie,"Action, Adventure, Comedy",6.6,221339.0,2021.0,tm344880
tt0388482,Transporter 2,movie,"Action, Thriller",6.3,221320.0,2005.0,tm178873
tt0489270,Saw III,movie,"Horror, Mystery, Thriller",6.2,221177.0,2006.0,tm24087
tt0960144,You Don't Mess with the Zohan,movie,"Action, Comedy",5.6,220987.0,2008.0,tm39466
tt1078912,Night at the Museum: Battle of the Smithsonian,movie,"Adventure, Comedy, Family",6.0,220975.0,2009.0,tm142274
tt15791034,Barbarian,movie,"Horror, Mystery, Thriller",7.0,220713.0,2022.0,tm1224189
tt0158983,"South Park: Bigger, Longer & Uncut",movie,"Animation, Comedy, Fantasy",7.7,220433.0,1999.0,tm46759
tt1655441,The Age of Adaline,movie,"Drama, Fantasy, Romance",7.2,220177.0,2015.0,tm146426
tt1340800,Tinker Tailor Soldier Spy,movie,"Drama, Mystery, Thriller",7.0,220051.0,2011.0,tm163919
tt1462764,Indiana Jones and the Dial of Destiny,movie,"Action, Adventure, Sci-Fi",6.5,219879.0,2023.0,tm239633
tt3741700,Godzilla: King of the Monsters,movie,"Action, Adventure, Fantasy",6.0,219809.0,2019.0,tm235768
tt3532216,American Made,movie,"Action, Comedy, Crime",7.1,219724.0,2017.0,tm213135
tt0084602,Rocky III,movie,"Drama, Sport",6.9,219692.0,1982.0,tm48779
tt0118929,Dark City,movie,"Fantasy, Mystery, Sci-Fi",7.6,219664.0,1998.0,tm58621
tt1700841,Sausage Party,movie,"Adventure, Animation, Comedy",6.1,219474.0,2016.0,tm123135
tt1606378,A Good Day to Die Hard,movie,"Action, Thriller",5.2,219396.0,2013.0,tm177341
tt0120630,Chicken Run,movie,"Adventure, Animation, Comedy",7.1,219180.0,2000.0,tm20088
tt1120985,Blue Valentine,movie,"Drama, Romance",7.3,218639.0,2010.0,tm97265
tt22022452,Inside Out 2,movie,"Adventure, Animation, Comedy",7.5,218613.0,2024.0,tm1254117
